BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
13039770,2021-08-17 01:23:40,SUSHI,0x508fb41d92720531093f0ac8183aab74b509233c6f5680e83c10a17c15c21327,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,0.0,40.0
13583937,2021-11-09 19:10:53,SUSHI,0xdea23d13d04e4160dccc378a2564b7163eb55e7f433d593948dd2eca71843bb1,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,45.0
13635170,2021-11-17 20:36:01,SUSHI,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,45.0,55.0
14292829,2022-02-28 05:51:32,SUSHI,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,55.0,60.0
14430843,2022-03-21 16:42:18,SUSHI,0x6815d51121f42c69c08c357b3fe6dbcb69ebee6486de7a541e4a885126a53451,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,60.0,65.0
14563136,2022-04-11 07:46:47,SUSHI,0x11706bc7bbfdf9ca2f49d7570c6cb5ca777e46cc13a57d9015d54bb7f436371a,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,65.0,70.0
14959593,2022-06-14 03:25:49,SUSHI,0x4b538b66c3b1ec6af0187f0813328f8236c9cef704cbc0e8e5e59477fe3d684e,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,70.0,73.0
15911677,2022-11-06 14:49:11,SUSHI,0xc8945efec7c24858c2fdebeed6187cef546bfc417c54cf95c83f2d4299b89998,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,73.0,70.0
16319290,2023-01-02 13:08:59,SUSHI,0x8b1370953513175c540b96450510d38bc3b7419e48e4dbe5c04995711aa128a1,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,70.0,67.0
